"species","dataSource","countryCode","stateProvince","year","individualCount","coordinateUncertaintyInMeters","taxonRank","gbifID","ID","decimalLongitude","decimalLatitude"
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,494,-69.0604,44.2981
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1969,-68.6939,44.2223
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,714,-72.5951,44.9698
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3841,-72.4861,44.9557
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3766,-72.1723,44.9008
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1256,-72.0248,44.8693
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5266,-71.5457,44.7825
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5141,-71.3557,44.7429
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3032,-71.0958,44.6968
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2259,-69.0096,44.2797
"Picea rubens","GBIF","USA","Vermont","NA","NA","NA","SPECIES",NA,5382,-72.6184,44.9691
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3044,-71.4066,44.7461
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,506,-71.0637,44.6776
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4070,-70.9717,44.6667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1630,-70.8796,44.6442
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4130,-70.7923,44.6262
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2349,-69.3372,44.3406
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4899,-69.324,44.3414
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4789,-69.1778,44.3054
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2328,-69.055,44.2779
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1280,-72.4252,44.9242
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1275,-72.2806,44.8964
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5256,-71.3166,44.7178
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3914,-70.6362,44.5949
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4404,-69.3328,44.3334
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,325,-69.2217,44.3056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4252,-68.6571,44.1856
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5590,-72.5296,44.9298
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3846,-72.4528,44.9171
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3185,-71.4986,44.7475
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2893,-71.3999,44.7242
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1492,-70.944,44.639
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1663,-70.8051,44.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3878,-70.6799,44.5898
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1437,-70.6662,44.5834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4912,-69.9439,44.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,915,-69.2495,44.3056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3627,-69.2201,44.2954
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2237,-69.1106,44.2779
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5591,-72.5175,44.9235
"Picea rubens","GBIF","USA","Vermont","NA","NA","NA","SPECIES",NA,5396,-71.8696,44.8027
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1398,-70.8328,44.6112
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5018,-69.8328,44.4167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4979,-69.7601,44.3949
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4440,-69.5071,44.3447
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,665,-69.0554,44.255
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2727,-71.0787,44.6458
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1460,-71.0273,44.6389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3866,-71.0148,44.6383
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1297,-70.932,44.6163
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1569,-70.8642,44.6041
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1358,-70.7583,44.5831
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1518,-70.7495,44.5834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1634,-70.6106,44.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4087,-70.3328,44.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4872,-69.9162,44.4167
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,417,-68.6939,44.1668
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,648,-72.5524,44.9142
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,447,-71.6955,44.7545
"Picea rubens","GBIF","USA",NA,"1996","NA","NA","SPECIES",3978725812,115,-69.0483,44.2311
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3093,-71.3452,44.683
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4031,-70.8606,44.5834
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1365,-70.694,44.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4111,-70.6594,44.5485
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1361,-70.5727,44.5356
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3549,-69.3614,44.2874
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,935,-69.1789,44.2544
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3422,-69.1662,44.2501
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3859,-72.2688,44.8426
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3759,-72.0724,44.805
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3904,-70.7495,44.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4098,-70.7278,44.5528
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1379,-70.6875,44.5434
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4109,-70.6106,44.5278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,2382,-69.5805,44.3281
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,916,-69.3606,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,880,-69.3328,44.2778
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3828,-72.192,44.8188
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2593,-71.8244,44.7464
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2252,-71.6266,44.7106
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3144,-71.5216,44.694
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1467,-70.2711,44.4557
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3584,-69.2422,44.243
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3623,-68.8452,44.1587
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3825,-72.5101,44.8651
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2409,-71.8151,44.7363
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4553,-71.7538,44.7245
"Picea rubens","GBIF","USA",NA,"NA","NA","NA","SPECIES",1930858401,203,-71.7361,44.7278
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4921,-71.674,44.7129
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5105,-71.5584,44.6878
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2724,-71.4142,44.6637
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4075,-70.9768,44.5774
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1423,-70.9355,44.575
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3895,-70.8231,44.5545
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1184,-70.2288,44.4392
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1223,-72.4517,44.85
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,393,-70.8884,44.5556
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4086,-70.4654,44.477
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4441,-69.6511,44.3116
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3886,-69.4717,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4095,-69.471,44.2769
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,842,-69.369,44.251
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,333,-69.3606,44.2501
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,824,-69.0828,44.1945
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5167,-71.4762,44.6574
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,403,-70.8924,44.5496
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3935,-70.8116,44.5298
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4055,-70.3884,44.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3468,-69.4162,44.2501
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3818,-72.1466,44.7702
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2996,-71.335,44.6241
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1022,-68.895,44.1393
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3594,-72.5655,44.8427
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,387,-72.4711,44.8187
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5200,-71.3172,44.606
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3938,-70.7532,44.5059
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1584,-70.3904,44.4327
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,5006,-69.6106,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3992,-69.4841,44.2454
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3255,-69.2217,44.1945
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3803,-72.3202,44.7865
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5622,-72.0295,44.7297
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5623,-72.0293,44.7295
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5229,-71.4117,44.6185
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1666,-70.9284,44.526
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3571,-69.2495,44.1945
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,635,-69.1078,44.1579
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,774,-68.8811,44.1115
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3771,-71.9992,44.721
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2301,-71.6916,44.6634
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2968,-71.4547,44.6185
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1610,-70.9995,44.5278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4100,-70.9881,44.5241
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1580,-70.9717,44.5278
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1650,-70.8328,44.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3919,-70.7217,44.4723
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3270,-69.6496,44.262
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3701,-68.653,44.0525
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,386,-72.5303,44.8013
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1291,-72.2904,44.7612
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2149,-71.8622,44.6826
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5201,-71.5192,44.6178
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1616,-70.8302,44.4907
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1558,-70.5828,44.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4024,-70.5833,44.4377
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3906,-70.3683,44.3956
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,917,-68.8249,44.0804
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3537,-72.6684,44.8179
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3550,-72.6497,44.8131
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3822,-72.4157,44.7746
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2981,-71.3817,44.5815
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1505,-70.944,44.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3869,-70.7251,44.4628
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4048,-70.3884,44.389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4081,-70.3606,44.389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4948,-69.841,44.2807
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4817,-69.8328,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4852,-69.7488,44.2618
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4002,-69.4162,44.1945
"Picea rubens","GBIF","CAN",NA,"1997","NA","NA","SPECIES",1262027005,25,-73.8175,45.0053
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2704,-71.8425,44.6603
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2965,-71.2684,44.5556
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2918,-71.2177,44.5453
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2904,-71.0488,44.5124
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3983,-70.9995,44.5001
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1588,-70.9848,44.5009
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4092,-70.7508,44.4549
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1644,-70.528,44.4124
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3888,-70.4858,44.3996
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3694,-72.7662,44.8217
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2321,-71.9688,44.6721
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4695,-71.7788,44.6411
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2778,-71.4509,44.5795
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5208,-71.3363,44.5574
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3981,-70.929,44.481
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1060,-69.1697,44.1243
"Picea rubens","GBIF","CAN","Ontario","NA","NA","NA","SPECIES",NA,5368,-75.94,45.33
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,979,-72.765,44.8074
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3403,-72.6626,44.7886
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4481,-71.8744,44.6527
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4453,-71.6769,44.6165
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2953,-71.0993,44.5005
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4014,-70.8785,44.4591
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1539,-70.4995,44.389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4126,-69.4162,44.1667
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4861,-71.7679,44.6176
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3784,-72.3279,44.7165
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1218,-72.2611,44.6969
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2294,-71.9846,44.6515
"Picea rubens","GBIF","USA","Vermont","NA","NA","NA","SPECIES",NA,5394,-71.7207,44.6024
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5100,-71.4,44.5375
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2902,-71.2834,44.5219
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3990,-70.8132,44.4339
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1517,-70.4058,44.3454
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3934,-69.4717,44.1667
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1034,-69.2876,44.1219
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3543,-69.0576,44.0762
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2597,-71.9256,44.6306
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2507,-71.7853,44.6068
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5102,-71.1495,44.4873
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4018,-70.9946,44.4513
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3994,-70.944,44.4445
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4069,-70.5048,44.3592
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3742,-70.2495,44.3056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4000,-69.4833,44.151
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,567,-72.5418,44.7365
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2755,-71.4506,44.5356
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3120,-71.2164,44.4866
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3310,-69.7004,44.1863
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4006,-69.3328,44.1112
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3357,-72.4533,44.7119
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1248,-72.2888,44.6817
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2569,-71.8687,44.6018
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,2234,-71.6832,44.5628
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2739,-71.0491,44.4503
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3909,-69.3348,44.1096
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3381,-72.6022,44.7275
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1292,-72.4023,44.688
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3227,-71.3338,44.4933
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,2884,-71.1056,44.4471
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4085,-70.8703,44.4003
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3957,-70.8174,44.3886
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4134,-70.6384,44.3612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4052,-70.5268,44.341
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1380,-70.3606,44.3056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3751,-70.2495,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3707,-69.1037,44.0447
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4041,-70.8606,44.389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4071,-69.4258,44.1105
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1618,-70.746,44.3617
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1317,-70.4717,44.3056
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4137,-70.3328,44.2778
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,3713,-69.236,44.0568
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3639,-73.0101,44.7662
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3788,-72.305,44.641
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4722,-72.1453,44.6161
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,3211,-71.2219,44.4399
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4017,-70.9201,44.3878
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4088,-70.7773,44.3612
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1609,-70.6948,44.3439
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,411,-70.4632,44.2934
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,4061,-70.3884,44.2778
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,3386,-72.719,44.7103
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,623,-72.5564,44.6821
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,1282,-72.388,44.6457
"Picea rubens","FIA","USA","Vermont","NA","NA","NA","SPECIES",NA,4925,-71.8281,44.5503
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5288,-71.4508,44.4792
"Picea rubens","FIA","USA","New Hampshire","NA","NA","NA","SPECIES",NA,5207,-71.348,44.4606
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1432,-70.9995,44.389
"Picea rubens","FIA","USA","Maine","NA","NA","NA","SPECIES",NA,1471,-69.3328,44.0556
